Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-05-08 15:00:00,1,206.95,0,0.04,47.21,0.01,0.5,0.5,0.01
2023-05-08 16:00:00,1,208.62,0,0.05,49.35,0.02,0.5,0.5,0.02
2023-05-08 17:00:00,1,211.95,0,0.05,51.5,0.03,0.5,0.5,0.01
2023-05-08 18:00:00,1,213.62,0,0.05,55.07,0.05,0.5,0.5,0.01
2023-05-08 19:00:00,1,213.62,0,0.06,57.94,0.05,0.5,0.5,0.01
2023-05-08 20:00:00,1,213.62,0,0.06,57.94,0.05,0.5,0.5,0.01
2023-05-08 21:00:00,1,213.62,0,0.06,57.22,0.05,0.5,0.5,0.01
2023-05-08 22:00:00,1,213.62,0,0.05,55.79,0.05,0.5,0.5,0.01
2023-05-08 23:00:00,1,211.95,0.01,0.04,55.07,0.04,0.5,0.5,0.01
2023-05-09 00:00:00,1,210.29,0.01,0.03,55.79,0.03,0.5,0.5,0.01
2023-05-09 01:00:00,2,208.62,0.01,0.03,70.1,0.06,0.5,0.5,0
2023-05-09 02:00:00,2,206.95,0.01,0.02,72.96,0.06,0.5,0.5,0
2023-05-09 03:00:00,2,205.28,0.01,0.02,75.82,0.06,0.5,0.5,0
2023-05-09 04:00:00,2,201.94,0.01,0.03,72.96,0.05,0.5,0.5,0
2023-05-09 05:00:00,2,201.94,0.01,0.03,63.66,0.04,0.5,0.5,0
2023-05-09 06:00:00,1,201.94,0.01,0.03,56.51,0.03,0.5,0.5,0.01
2023-05-09 07:00:00,1,200.27,0.01,0.03,52.21,0.04,0.5,0.5,0.01
2023-05-09 08:00:00,1,200.27,0.01,0.03,51.5,0.04,0.5,0.5,0.01
2023-05-09 09:00:00,1,200.27,0.01,0.04,54.36,0.05,0.5,0.5,0.03
2023-05-09 10:00:00,1,203.61,0.01,0.05,58.65,0.07,0.5,0.5,0.09
2023-05-09 11:00:00,2,205.28,0,0.06,60.08,0.07,0.5,0.5,0.16
2023-05-09 12:00:00,2,208.62,0,0.08,62.23,0.07,0.53,0.53,0.2
2023-05-09 13:00:00,2,220.3,0,0.1,65.09,0.06,1.04,1.07,0.32
2023-05-09 14:00:00,2,260.35,0,0.13,73.67,0.06,3.19,3.32,0.66
2023-05-09 15:00:00,2,303.75,0,0.16,85.12,0.08,6.23,6.5,0.99
2023-05-09 16:00:00,2,323.77,0,0.17,95.84,0.11,7.95,8.38,1.08
2023-05-09 17:00:00,3,330.45,0,0.17,103,0.13,8.73,9.29,1.04
2023-05-09 18:00:00,3,330.45,0,0.18,107.29,0.16,9.23,9.86,0.97
2023-05-09 19:00:00,3,323.77,0,0.18,111.58,0.19,9.64,10.37,0.9
2023-05-09 20:00:00,3,330.45,0,0.2,115.87,0.2,10.44,11.27,0.94
2023-05-09 21:00:00,3,347.14,0,0.27,123.02,0.2,11.63,12.51,1.12
2023-05-09 22:00:00,3,377.18,0.01,0.32,133.04,0.2,13.35,14.24,1.44
2023-05-09 23:00:00,4,410.56,0.03,0.39,140.19,0.19,15.19,16.08,1.77
2023-05-10 00:00:00,4,427.25,0.05,0.42,145.91,0.18,16.18,17.09,2.01
2023-05-10 01:00:00,4,433.92,0.06,0.43,150.2,0.18,15.56,16.45,2.09
2023-05-10 02:00:00,4,423.91,0.07,0.42,150.2,0.16,14.54,15.42,1.95
2023-05-10 03:00:00,4,413.89,0.07,0.42,151.63,0.15,14.33,15.24,1.87
2023-05-10 04:00:00,4,403.88,0.08,0.43,150.2,0.14,14.15,15.08,1.79
2023-05-10 05:00:00,4,397.21,0.08,0.44,150.2,0.14,13.96,14.91,1.66
2023-05-10 06:00:00,4,383.85,0.08,0.44,144.48,0.13,13.51,14.46,1.47
2023-05-10 07:00:00,3,367.16,0.07,0.42,138.76,0.11,12.95,13.93,1.2
2023-05-10 08:00:00,3,347.14,0.06,0.41,134.47,0.1,12.36,13.41,1
2023-05-10 09:00:00,3,327.11,0.05,0.41,128.75,0.09,11.59,12.75,0.88
2023-05-10 10:00:00,3,313.76,0.02,0.45,123.02,0.09,10.92,12.13,0.8
2023-05-10 11:00:00,3,307.08,0.01,0.49,118.73,0.08,10.76,11.92,0.7
2023-05-10 12:00:00,3,297.07,0,0.51,114.44,0.08,10.04,11.07,0.61
2023-05-10 13:00:00,3,283.72,0,0.41,107.29,0.08,7.36,8.04,0.45
2023-05-10 14:00:00,2,293.73,0,0.29,86.55,0.1,4,4.17,0.25
2023-05-10 15:00:00,2,297.07,0,0.23,75.1,0.1,2.14,2.16,0.14
2023-05-10 16:00:00,2,267.03,0,0.18,77.25,0.1,1.11,1.12,0.1
2023-05-10 17:00:00,2,240.33,0,0.15,82.25,0.1,0.66,0.66,0.08
2023-05-10 18:00:00,2,233.65,0,0.13,86.55,0.1,0.6,0.6,0.08
2023-05-10 19:00:00,2,270.37,0,0.12,89.41,0.1,1.48,1.48,0.18
2023-05-10 20:00:00,2,317.1,0,0.11,88.69,0.11,2.65,2.65,0.23
2023-05-10 21:00:00,2,330.45,0,0.11,85.83,0.11,2.93,2.93,0.24
2023-05-10 22:00:00,2,320.43,0,0.11,82.25,0.11,2.56,2.56,0.18
2023-05-10 23:00:00,2,303.75,0,0.11,79.39,0.1,2.25,2.25,0.12
2023-05-11 00:00:00,2,290.39,0,0.1,77.25,0.1,1.95,1.95,0.08
2023-05-11 01:00:00,2,270.37,0,0.07,75.1,0.1,1.5,1.5,0.05
2023-05-11 02:00:00,2,250.34,0,0.06,73.67,0.09,1.01,1.01,0.03
2023-05-11 03:00:00,2,233.65,0,0.04,72.96,0.09,0.64,0.64,0.03
2023-05-11 04:00:00,2,223.64,0,0.03,73.67,0.09,0.5,0.5,0.03
2023-05-11 05:00:00,2,220.3,0,0.03,75.1,0.09,0.5,0.5,0.03
2023-05-11 06:00:00,2,216.96,0,0.02,75.1,0.09,0.5,0.5,0.02
2023-05-11 07:00:00,2,213.62,0,0.02,73.67,0.08,0.5,0.5,0.01
2023-05-11 08:00:00,2,211.95,0,0.02,72.24,0.08,0.5,0.5,0.01
2023-05-11 09:00:00,2,211.95,0,0.02,70.81,0.07,0.5,0.5,0.01
2023-05-11 10:00:00,2,213.62,0,0.02,69.38,0.06,0.5,0.5,0.01
2023-05-11 11:00:00,2,213.62,0,0.02,67.95,0.06,0.5,0.5,0.01
2023-05-11 12:00:00,2,213.62,0,0.03,67.95,0.06,0.5,0.5,0
2023-05-11 13:00:00,2,213.62,0,0.03,67.95,0.06,0.5,0.5,0
2023-05-11 14:00:00,2,213.62,0,0.04,67.95,0.06,0.5,0.5,0
2023-05-11 15:00:00,2,213.62,0,0.04,67.95,0.06,0.5,0.5,0
2023-05-11 16:00:00,2,216.96,0,0.04,67.95,0.07,0.5,0.5,0
2023-05-11 17:00:00,2,213.62,0,0.05,68.66,0.08,0.5,0.5,0
2023-05-11 18:00:00,2,213.62,0,0.05,69.38,0.08,0.5,0.5,0
2023-05-11 19:00:00,2,213.62,0,0.06,70.81,0.08,0.5,0.5,0
2023-05-11 20:00:00,2,211.95,0,0.07,72.96,0.08,0.5,0.5,0
2023-05-11 21:00:00,2,210.29,0,0.08,75.1,0.09,0.5,0.5,0
2023-05-11 22:00:00,2,208.62,0,0.08,75.82,0.09,0.5,0.5,0
2023-05-11 23:00:00,2,206.95,0.01,0.07,75.1,0.08,0.5,0.5,0
2023-05-12 00:00:00,2,206.95,0.01,0.05,74.39,0.08,0.5,0.5,0
2023-05-12 01:00:00,2,205.28,0.01,0.04,75.1,0.07,0.5,0.5,0
2023-05-12 02:00:00,2,205.28,0.01,0.03,75.82,0.06,0.5,0.5,0
2023-05-12 03:00:00,2,205.28,0.01,0.03,76.53,0.06,0.5,0.5,0
2023-05-12 04:00:00,2,203.61,0.01,0.02,76.53,0.06,0.5,0.5,0
2023-05-12 05:00:00,2,203.61,0.01,0.02,77.96,0.06,0.5,0.5,0
2023-05-12 06:00:00,2,201.94,0.01,0.02,80.11,0.06,0.5,0.5,0
2023-05-12 07:00:00,2,200.27,0.01,0.02,82.97,0.06,0.5,0.5,0
2023-05-12 08:00:00,2,200.27,0.01,0.02,83.68,0.07,0.5,0.5,0
2023-05-12 09:00:00,2,200.27,0.01,0.03,82.97,0.07,0.5,0.5,0
2023-05-12 10:00:00,2,198.6,0.01,0.03,74.39,0.04,0.5,0.5,0
2023-05-12 11:00:00,2,196.93,0,0.03,63.66,0.02,0.5,0.5,0
2023-05-12 12:00:00,1,196.93,0,0.03,57.94,0.01,0.55,0.55,0
2023-05-12 13:00:00,1,198.6,0,0.03,54.36,0.02,0.66,0.66,0.01
2023-05-12 14:00:00,1,200.27,0,0.03,52.93,0.02,0.84,0.84,0.02
2023-05-12 15:00:00,1,203.61,0,0.03,53.64,0.02,1.03,1.04,0.02
2023-05-12 16:00:00,1,206.95,0,0.03,58.65,0.03,0.9,0.9,0.02
2023-05-12 17:00:00,2,208.62,0,0.04,67.23,0.04,0.6,0.6,0.02
2023-05-12 18:00:00,2,208.62,0,0.04,74.39,0.05,0.5,0.5,0.01
2023-05-12 19:00:00,2,206.95,0,0.04,79.39,0.05,0.5,0.5,0.01
2023-05-12 20:00:00,2,205.28,0,0.04,77.25,0.05,0.5,0.5,0.01
2023-05-12 21:00:00,2,203.61,0,0.04,75.82,0.04,0.5,0.5,0.01
2023-05-12 22:00:00,2,200.27,0,0.04,80.82,0.06,0.5,0.5,0
2023-05-12 23:00:00,2,198.6,0,0.03,84.4,0.06,0.5,0.51,0
2023-05-13 00:00:00,2,196.93,0,0.03,85.12,0.06,0.5,0.51,0
2023-05-13 01:00:00,2,195.26,0,0.03,85.12,0.06,0.5,0.51,0
2023-05-13 02:00:00,2,193.6,0.01,0.03,82.25,0.07,0.5,0.51,0
2023-05-13 03:00:00,2,193.6,0.01,0.03,79.39,0.08,0.5,0.51,0
2023-05-13 04:00:00,2,191.93,0.01,0.04,86.55,0.15,0.5,0.51,0.01
2023-05-13 05:00:00,2,193.6,0.01,0.03,87.98,0.18,0.5,0.5,0.01
2023-05-13 06:00:00,2,193.6,0.01,0.03,87.98,0.18,0.5,0.5,0.01
2023-05-13 07:00:00,2,195.26,0.01,0.03,88.69,0.16,0.5,0.5,0.01
2023-05-13 08:00:00,2,195.26,0.01,0.03,88.69,0.12,0.5,0.5,0.01
2023-05-13 09:00:00,2,196.93,0.01,0.03,87.98,0.09,0.5,0.5,0.01
2023-05-13 10:00:00,2,196.93,0.01,0.04,80.82,0.06,0.5,0.5,0.01
2023-05-13 11:00:00,2,196.93,0,0.04,72.96,0.03,0.5,0.5,0.01
2023-05-13 12:00:00,2,196.93,0,0.05,69.38,0.03,0.5,0.5,0
2023-05-13 13:00:00,2,200.27,0,0.05,67.95,0.03,0.5,0.5,0
2023-05-13 14:00:00,2,203.61,0,0.06,67.95,0.03,0.5,0.5,0
2023-05-13 15:00:00,2,206.95,0,0.07,70.1,0.04,0.5,0.5,0
2023-05-13 16:00:00,2,208.62,0,0.07,72.96,0.05,0.5,0.5,0
2023-05-13 17:00:00,2,210.29,0,0.06,73.67,0.06,0.5,0.5,0
2023-05-13 18:00:00,2,210.29,0,0.06,74.39,0.06,0.5,0.5,0
2023-05-13 19:00:00,2,208.62,0,0.06,74.39,0.06,0.5,0.5,0
2023-05-13 20:00:00,2,208.62,0,0.07,72.24,0.05,0.5,0.5,0
2023-05-13 21:00:00,2,208.62,0,0.07,71.53,0.05,0.5,0.5,0
2023-05-13 22:00:00,2,206.95,0,0.06,70.1,0.04,0.5,0.5,0
2023-05-13 23:00:00,2,203.61,0.01,0.05,67.95,0.04,0.5,0.5,0
2023-05-14 00:00:00,2,198.6,0.01,0.04,65.8,0.05,0.5,0.5,0
2023-05-14 01:00:00,2,196.93,0.01,0.03,69.38,0.11,0.5,0.5,0
2023-05-14 02:00:00,2,196.93,0.01,0.03,68.66,0.11,0.5,0.5,0
2023-05-14 03:00:00,2,196.93,0.01,0.03,67.95,0.1,0.5,0.5,0
2023-05-14 04:00:00,2,195.26,0.01,0.03,67.95,0.11,0.5,0.5,0
2023-05-14 05:00:00,2,195.26,0.01,0.02,66.52,0.1,0.5,0.5,0
2023-05-14 06:00:00,2,195.26,0.01,0.02,63.66,0.09,0.5,0.5,0
2023-05-14 07:00:00,2,198.6,0,0.03,63.66,0.1,0.5,0.5,0.01
2023-05-14 08:00:00,2,205.28,0,0.03,62.94,0.09,0.5,0.5,0.01
2023-05-14 09:00:00,2,213.62,0,0.03,61.51,0.08,0.5,0.5,0.02
2023-05-14 10:00:00,2,220.3,0,0.03,60.8,0.06,0.5,0.5,0.02
2023-05-14 11:00:00,2,226.97,0,0.03,60.8,0.05,0.5,0.5,0.02
2023-05-14 12:00:00,2,223.64,0,0.04,62.94,0.06,0.5,0.5,0.01
2023-05-14 13:00:00,2,211.95,0,0.04,66.52,0.07,0.5,0.5,0
2023-05-14 14:00:00,2,206.95,0,0.06,69.38,0.08,0.5,0.5,0
2023-05-14 15:00:00,2,205.28,0,0.07,71.53,0.08,0.5,0.5,0
2023-05-14 16:00:00,2,203.61,0,0.08,73.67,0.08,0.5,0.5,0
2023-05-14 17:00:00,2,203.61,0,0.08,74.39,0.08,0.5,0.5,0
2023-05-14 18:00:00,2,205.28,0,0.08,75.82,0.08,0.5,0.5,0.01
2023-05-14 19:00:00,2,210.29,0,0.08,76.53,0.08,0.5,0.5,0.01
2023-05-14 20:00:00,2,211.95,0,0.1,75.1,0.08,0.5,0.5,0.01
2023-05-14 21:00:00,2,208.62,0,0.14,72.24,0.08,0.5,0.5,0.01
2023-05-14 22:00:00,2,206.95,0,0.14,70.81,0.08,0.5,0.5,0
2023-05-14 23:00:00,2,205.28,0,0.11,70.81,0.08,0.5,0.5,0
2023-05-15 00:00:00,2,205.28,0,0.08,71.53,0.08,0.5,0.5,0
2023-05-15 01:00:00,2,205.28,0.01,0.06,71.53,0.07,0.5,0.5,0
2023-05-15 02:00:00,2,203.61,0.01,0.04,70.81,0.07,0.5,0.5,0
2023-05-15 03:00:00,2,201.94,0.01,0.03,70.81,0.07,0.5,0.5,0
2023-05-15 04:00:00,2,200.27,0.01,0.03,70.1,0.07,0.5,0.5,0.01
2023-05-15 05:00:00,2,200.27,0,0.03,71.53,0.06,0.5,0.5,0.01
2023-05-15 06:00:00,2,201.94,0,0.03,71.53,0.06,0.5,0.5,0.01
2023-05-15 07:00:00,2,203.61,0,0.02,71.53,0.06,0.5,0.5,0.02
2023-05-15 08:00:00,2,203.61,0,0.02,71.53,0.06,0.5,0.5,0.03
2023-05-15 09:00:00,2,205.28,0,0.03,71.53,0.06,0.5,0.5,0.03
2023-05-15 10:00:00,2,205.28,0,0.03,70.81,0.06,0.5,0.5,0.04
2023-05-15 11:00:00,2,206.95,0,0.03,71.53,0.06,0.5,0.5,0.04
2023-05-15 12:00:00,2,206.95,0,0.04,72.96,0.06,0.5,0.5,0.05
2023-05-15 13:00:00,2,206.95,0,0.04,74.39,0.06,0.5,0.5,0.04
2023-05-15 14:00:00,2,206.95,0,0.05,74.39,0.06,0.5,0.5,0.04
2023-05-15 15:00:00,2,206.95,0,0.06,73.67,0.07,0.5,0.5,0.05
2023-05-15 16:00:00,2,208.62,0,0.06,72.96,0.07,0.5,0.5,0.05
2023-05-15 17:00:00,2,208.62,0,0.07,72.24,0.07,0.5,0.5,0.06
2023-05-15 18:00:00,2,208.62,0,0.08,71.53,0.07,0.5,0.5,0.06
2023-05-15 19:00:00,2,208.62,0,0.08,70.81,0.07,0.5,0.5,0.05
2023-05-15 20:00:00,2,208.62,0,0.08,69.38,0.06,0.5,0.5,0.05
2023-05-15 21:00:00,2,208.62,0,0.08,68.66,0.06,0.5,0.5,0.04
2023-05-15 22:00:00,2,206.95,0,0.06,68.66,0.06,0.5,0.5,0.04
2023-05-15 23:00:00,2,203.61,0.01,0.05,69.38,0.05,0.5,0.51,0.03
2023-05-16 00:00:00,2,201.94,0.01,0.04,70.1,0.05,0.5,0.51,0.02
2023-05-16 01:00:00,2,198.6,0.01,0.03,74.39,0.05,0.5,0.51,0.02
2023-05-16 02:00:00,2,196.93,0.01,0.02,73.67,0.04,0.5,0.51,0.02
2023-05-16 03:00:00,2,195.26,0.01,0.02,75.1,0.04,0.5,0.51,0.02
2023-05-16 04:00:00,2,196.93,0.01,0.02,75.82,0.04,0.5,0.51,0.02
2023-05-16 05:00:00,2,196.93,0.01,0.02,76.53,0.04,0.5,0.51,0.03
2023-05-16 06:00:00,2,196.93,0.01,0.02,75.82,0.05,0.5,0.51,0.03
2023-05-16 07:00:00,2,195.26,0.01,0.03,75.1,0.05,0.5,0.51,0.04
2023-05-16 08:00:00,2,195.26,0.01,0.04,74.39,0.06,0.5,0.51,0.04
2023-05-16 09:00:00,2,193.6,0.01,0.05,74.39,0.08,0.5,0.51,0.05
2023-05-16 10:00:00,2,193.6,0.01,0.07,70.81,0.08,0.5,0.51,0.05
2023-05-16 11:00:00,2,195.26,0,0.08,66.52,0.08,0.5,0.51,0.04
2023-05-16 12:00:00,2,196.93,0,0.09,62.94,0.07,0.5,0.51,0.03
2023-05-16 13:00:00,2,198.6,0,0.1,61.51,0.06,0.55,0.56,0.03
2023-05-16 14:00:00,2,198.6,0,0.11,61.51,0.06,0.55,0.56,0.03
2023-05-16 15:00:00,2,198.6,0,0.11,65.09,0.06,0.5,0.51,0.03
2023-05-16 16:00:00,2,201.94,0,0.1,70.1,0.05,0.5,0.5,0.03
2023-05-16 17:00:00,2,203.61,0,0.09,67.95,0.03,0.5,0.5,0.02
2023-05-16 18:00:00,2,203.61,0,0.08,66.52,0.03,0.5,0.5,0.02
2023-05-16 19:00:00,2,201.94,0,0.07,65.8,0.03,0.5,0.5,0.01
2023-05-16 20:00:00,2,201.94,0,0.07,65.8,0.03,0.5,0.5,0.02
2023-05-16 21:00:00,2,201.94,0,0.06,66.52,0.03,0.5,0.5,0.02
2023-05-16 22:00:00,2,201.94,0,0.05,67.23,0.03,0.5,0.5,0.02
2023-05-16 23:00:00,2,198.6,0.01,0.04,67.23,0.03,0.5,0.5,0.01
2023-05-17 00:00:00,2,196.93,0.01,0.03,67.95,0.03,0.5,0.5,0.01
2023-05-17 01:00:00,2,193.6,0.01,0.03,70.1,0.04,0.5,0.5,0.01
2023-05-17 02:00:00,2,191.93,0.01,0.02,69.38,0.04,0.5,0.5,0
2023-05-17 03:00:00,2,191.93,0.01,0.02,70.1,0.04,0.5,0.5,0
2023-05-17 04:00:00,2,190.26,0.01,0.02,70.81,0.04,0.5,0.5,0.01
2023-05-17 05:00:00,2,188.59,0.01,0.02,72.96,0.04,0.5,0.5,0.01
2023-05-17 06:00:00,2,188.59,0.01,0.03,80.82,0.04,0.5,0.5,0.01
2023-05-17 07:00:00,2,188.59,0.01,0.04,87.26,0.04,0.5,0.5,0.03
2023-05-17 08:00:00,2,190.26,0.01,0.05,87.98,0.04,0.5,0.5,0.06
2023-05-17 09:00:00,2,191.93,0.01,0.05,84.4,0.04,0.68,0.68,0.09
2023-05-17 10:00:00,2,191.93,0.01,0.06,77.25,0.03,0.89,0.89,0.1
2023-05-17 11:00:00,2,195.26,0,0.06,71.53,0.02,1.26,1.27,0.12
2023-05-17 12:00:00,2,201.94,0,0.07,67.95,0.02,1.82,1.82,0.14
2023-05-17 13:00:00,2,206.95,0,0.07,67.23,0.01,1.96,1.96,0.14
2023-05-17 14:00:00,2,205.28,0,0.07,67.23,0.01,1.59,1.6,0.1
2023-05-17 15:00:00,2,203.61,0,0.07,68.66,0.01,1.15,1.16,0.08
2023-05-17 16:00:00,2,201.94,0,0.07,66.52,0.01,0.91,0.92,0.06
2023-05-17 17:00:00,2,200.27,0,0.07,63.66,0.01,0.81,0.81,0.06
2023-05-17 18:00:00,2,200.27,0,0.07,63.66,0.01,0.77,0.78,0.07
2023-05-17 19:00:00,2,198.6,0,0.07,65.09,0.01,0.76,0.76,0.07
2023-05-17 20:00:00,2,198.6,0,0.06,63.66,0.02,0.74,0.74,0.07
2023-05-17 21:00:00,2,198.6,0,0.06,60.8,0.02,0.73,0.74,0.07
2023-05-17 22:00:00,1,198.6,0,0.05,57.94,0.01,0.72,0.73,0.06
2023-05-17 23:00:00,1,193.6,0.01,0.04,55.79,0.01,0.68,0.69,0.03
2023-05-18 00:00:00,1,190.26,0.01,0.03,52.93,0.01,0.64,0.64,0.03
2023-05-18 01:00:00,1,186.92,0.01,0.02,52.21,0.01,0.6,0.61,0.03
2023-05-18 02:00:00,1,185.25,0.01,0.02,52.21,0.01,0.6,0.62,0.03
2023-05-18 03:00:00,1,185.25,0.01,0.02,55.07,0.01,0.62,0.64,0.04
2023-05-18 04:00:00,2,185.25,0.01,0.04,82.25,0.05,0.5,0.51,0.03
2023-05-18 05:00:00,2,183.58,0.01,0.04,85.12,0.06,0.5,0.51,0.02
2023-05-18 06:00:00,2,183.58,0.01,0.04,84.4,0.05,0.5,0.51,0.02
2023-05-18 07:00:00,2,185.25,0.01,0.04,82.97,0.06,0.5,0.51,0.02
2023-05-18 08:00:00,2,185.25,0.01,0.05,81.54,0.07,0.5,0.5,0.02
2023-05-18 09:00:00,2,186.92,0.01,0.06,82.25,0.09,0.5,0.5,0.01
2023-05-18 10:00:00,2,188.59,0.01,0.08,77.96,0.09,0.5,0.5,0.01
2023-05-18 11:00:00,2,190.26,0.01,0.1,72.24,0.07,0.5,0.5,0.01
2023-05-18 12:00:00,2,190.26,0,0.11,69.38,0.06,0.5,0.5,0.01
2023-05-18 13:00:00,2,190.26,0,0.11,65.8,0.04,0.5,0.5,0.01
2023-05-18 14:00:00,2,190.26,0,0.11,62.94,0.03,0.5,0.5,0.02
2023-05-18 15:00:00,2,190.26,0,0.11,61.51,0.02,0.5,0.5,0.02
2023-05-18 16:00:00,2,191.93,0,0.11,62.23,0.02,0.5,0.5,0.02
2023-05-18 17:00:00,2,191.93,0,0.11,62.23,0.02,0.5,0.51,0.02
2023-05-18 18:00:00,2,193.6,0,0.11,63.66,0.01,0.53,0.54,0.02
2023-05-18 19:00:00,2,195.26,0,0.11,64.37,0.01,0.56,0.57,0.01
2023-05-18 20:00:00,2,195.26,0,0.11,62.94,0.01,0.59,0.6,0.01
2023-05-18 21:00:00,1,195.26,0,0.11,58.65,0.01,0.62,0.63,0.01
2023-05-18 22:00:00,1,191.93,0.01,0.08,52.93,0.01,0.63,0.65,0.01
2023-05-18 23:00:00,1,186.92,0.01,0.05,45.78,0.01,0.64,0.65,0.01
2023-05-19 00:00:00,1,181.91,0.01,0.03,42.2,0.01,0.69,0.7,0.02
2023-05-19 01:00:00,1,186.92,0.01,0.04,57.94,0.02,0.83,0.84,0.04
2023-05-19 02:00:00,1,186.92,0.01,0.03,57.94,0.02,0.87,0.88,0.05
2023-05-19 03:00:00,1,186.92,0.01,0.03,55.79,0.02,0.9,0.9,0.05
2023-05-19 04:00:00,2,188.59,0.01,0.04,67.23,0.03,0.71,0.71,0.05
2023-05-19 05:00:00,2,188.59,0.01,0.04,71.53,0.05,0.58,0.59,0.04
2023-05-19 06:00:00,2,188.59,0.01,0.04,72.24,0.05,0.5,0.51,0.04
2023-05-19 07:00:00,2,190.26,0.01,0.05,72.24,0.05,0.5,0.51,0.03
2023-05-19 08:00:00,2,191.93,0.01,0.05,70.81,0.06,0.5,0.5,0.03
2023-05-19 09:00:00,2,191.93,0.01,0.05,70.1,0.06,0.5,0.5,0.03
2023-05-19 10:00:00,2,191.93,0.01,0.06,67.23,0.06,0.52,0.53,0.03
2023-05-19 11:00:00,2,191.93,0.01,0.07,65.09,0.05,0.58,0.59,0.03
2023-05-19 12:00:00,2,193.6,0,0.07,63.66,0.05,0.61,0.62,0.02
2023-05-19 13:00:00,2,195.26,0,0.07,60.8,0.03,0.61,0.61,0.01
2023-05-19 14:00:00,1,196.93,0,0.07,56.51,0.03,0.59,0.59,0.01
2023-05-19 15:00:00,1,198.6,0,0.07,55.07,0.03,0.57,0.58,0.01
2023-05-19 16:00:00,1,201.94,0,0.07,55.79,0.03,0.56,0.56,0.01
2023-05-19 17:00:00,1,203.61,0,0.08,55.79,0.03,0.54,0.54,0.01
2023-05-19 18:00:00,1,205.28,0,0.08,55.79,0.03,0.51,0.51,0.01
2023-05-19 19:00:00,1,206.95,0,0.08,55.79,0.03,0.5,0.5,0.01
2023-05-19 20:00:00,1,208.62,0,0.08,55.07,0.03,0.5,0.5,0.01
2023-05-19 21:00:00,1,210.29,0,0.08,55.07,0.02,0.5,0.5,0.01
2023-05-19 22:00:00,1,210.29,0,0.07,54.36,0.02,0.5,0.5,0.01
2023-05-19 23:00:00,1,208.62,0.01,0.05,52.21,0.02,0.5,0.5,0.01
2023-05-20 00:00:00,1,205.28,0.01,0.04,50.07,0.03,0.5,0.5,0.02
2023-05-20 01:00:00,2,198.6,0.01,0.04,63.66,0.04,0.5,0.5,0.01
2023-05-20 02:00:00,2,195.26,0.01,0.04,65.8,0.04,0.5,0.5,0.01
2023-05-20 03:00:00,2,193.6,0.01,0.04,65.09,0.04,0.5,0.5,0.01
2023-05-20 04:00:00,2,191.93,0.01,0.04,65.09,0.04,0.5,0.5,0.01
2023-05-20 05:00:00,2,191.93,0.01,0.04,67.95,0.04,0.5,0.5,0.04
2023-05-20 06:00:00,2,195.26,0.01,0.04,72.24,0.04,0.5,0.5,0.1
2023-05-20 07:00:00,2,198.6,0.01,0.05,73.67,0.04,0.62,0.62,0.16
2023-05-20 08:00:00,2,200.27,0.01,0.06,74.39,0.05,0.83,0.84,0.2
2023-05-20 09:00:00,2,205.28,0.01,0.08,75.1,0.05,1.15,1.16,0.27
2023-05-20 10:00:00,2,210.29,0,0.11,75.82,0.04,1.73,1.74,0.34
2023-05-20 11:00:00,2,213.62,0,0.12,78.68,0.04,2.32,2.33,0.36
2023-05-20 12:00:00,2,210.29,0,0.13,78.68,0.03,2.22,2.23,0.29
2023-05-20 13:00:00,2,205.28,0,0.13,76.53,0.03,1.76,1.77,0.22
2023-05-20 14:00:00,2,205.28,0,0.12,75.1,0.03,1.4,1.41,0.17
2023-05-20 15:00:00,2,200.27,0,0.1,75.82,0.03,0.93,0.94,0.09
2023-05-20 16:00:00,2,195.26,0,0.09,77.96,0.03,0.79,0.8,0.06
2023-05-20 17:00:00,2,195.26,0,0.08,80.11,0.03,0.77,0.77,0.06
2023-05-20 18:00:00,2,195.26,0,0.08,82.25,0.03,0.72,0.72,0.05
2023-05-20 19:00:00,2,198.6,0,0.09,82.25,0.03,0.76,0.76,0.07
2023-05-20 20:00:00,2,203.61,0,0.09,81.54,0.03,1.03,1.03,0.11
2023-05-20 21:00:00,2,208.62,0,0.1,80.11,0.03,1.48,1.48,0.18
2023-05-20 22:00:00,2,211.95,0,0.1,78.68,0.03,1.51,1.51,0.22
2023-05-20 23:00:00,2,206.95,0.01,0.09,77.25,0.02,1.04,1.04,0.2
2023-05-21 00:00:00,2,201.94,0.01,0.08,75.82,0.02,0.86,0.86,0.19
2023-05-21 01:00:00,2,196.93,0.02,0.08,76.53,0.02,1.11,1.12,0.19
2023-05-21 02:00:00,2,193.6,0.01,0.07,74.39,0.02,1.17,1.17,0.17
2023-05-21 03:00:00,2,191.93,0.01,0.07,72.96,0.02,1.16,1.16,0.16
2023-05-21 04:00:00,2,190.26,0.01,0.06,75.1,0.02,1.07,1.07,0.15
2023-05-21 05:00:00,2,188.59,0.01,0.05,75.1,0.03,0.89,0.9,0.11
2023-05-21 06:00:00,2,188.59,0.01,0.04,75.1,0.03,0.8,0.8,0.09
2023-05-21 07:00:00,2,191.93,0.01,0.05,72.96,0.03,0.76,0.76,0.09
2023-05-21 08:00:00,2,196.93,0,0.05,71.53,0.03,0.67,0.67,0.11
2023-05-21 09:00:00,2,201.94,0,0.06,70.1,0.03,0.69,0.69,0.09
